,Close
10271,1.49432
5055,1.51244
10800,1.49904
26628,1.45644
1727,1.50177
16994,1.5188199999999998
16009,1.52197
4666,1.5109
21797,1.48398
24487,1.46731
24558,1.47308
8535,1.48492
3750,1.51113
12924,1.50608
12722,1.50914
11407,1.51689
97,1.51256
23369,1.47985
3137,1.49308
13368,1.51551
14357,1.52572
17921,1.51786
13140,1.51138
15177,1.52597
3648,1.50792
10849,1.50009
24882,1.47234
17901,1.51868
1633,1.50068
21008,1.48433
12464,1.50396
11861,1.49054
22950,1.4877
27640,1.46457
18474,1.51065
23481,1.47746
6171,1.49195
7521,1.48125
572,1.5024
9879,1.4971
26711,1.45663
19446,1.48467
597,1.50589
15352,1.52803
23017,1.48776
24259,1.47351
7345,1.47931
6304,1.49458
27234,1.46227
16376,1.52305
25362,1.46818
22360,1.48438
18322,1.51246
24484,1.46701
1753,1.50385
20054,1.48696
25156,1.46957
18745,1.49608
20644,1.48902
5432,1.49922
22669,1.48895
13183,1.50976
24921,1.47062
27846,1.47348
11929,1.48991
24855,1.47244
25943,1.46254
9135,1.48966
26311,1.45776
21975,1.48735
1171,1.49605
15562,1.52835
7927,1.48812
26988,1.46275
26494,1.45817
27388,1.45917
25237,1.46871
14531,1.5264
15892,1.51945
26840,1.46211
17258,1.53832
18681,1.50191
27041,1.46168
2643,1.50231
5347,1.49699
9032,1.48577
22059,1.48792
16965,1.51812
204,1.51314
7896,1.48705
9833,1.49725
2014,1.49909
17289,1.53729
17015,1.51888
8461,1.48887
19675,1.48716
1974,1.50009
162,1.51346
4998,1.51141
27397,1.46006
9557,1.49097
4713,1.50633
9067,1.48932
1431,1.49883
15261,1.52374
23252,1.48234
12835,1.51219
13975,1.5252
26801,1.45818
7710,1.48385
7736,1.48448
4283,1.50876
7531,1.48105
14139,1.52821
17069,1.52087
13493,1.50998
10053,1.48641
10851,1.49898
3384,1.50048
2839,1.4985
25292,1.46898
25606,1.45826
23846,1.47879
15078,1.5191599999999998
19715,1.48471
15941,1.52108
10595,1.49967
22788,1.48981
15433,1.528
2096,1.50342
10195,1.49133
25703,1.46514
7999,1.48979
26077,1.45817
5017,1.51161
17833,1.51888
23284,1.48405
18994,1.49802
18284,1.51395
24570,1.47293
20304,1.49105
2757,1.50344
6397,1.49562
10077,1.48412
13930,1.52532
26112,1.45776
14082,1.52506
2097,1.50298
8329,1.48597
22008,1.48867
9028,1.48546
3471,1.50444
12889,1.507
14472,1.52578
16230,1.52633
24650,1.47336
18555,1.50958
18509,1.50726
1733,1.50174
18394,1.51039
27713,1.47237
1283,1.49159
12485,1.50252
12448,1.5029400000000002
10028,1.48884
21621,1.48885
1019,1.50189
16184,1.52338
25834,1.46105
9518,1.4927
19194,1.48814
17520,1.52944
1651,1.50017
830,1.50986
1169,1.49592
10720,1.5026199999999998
6256,1.49278
5469,1.4984
16044,1.5231599999999998
10258,1.49355
16063,1.5232
17251,1.5379
11166,1.51737
27202,1.46333
5093,1.50737
21817,1.48408
541,1.50511
9324,1.49012
17047,1.5191599999999998
12693,1.51085
22738,1.48868
27089,1.46341
3390,1.49971
12080,1.5017
11154,1.51694
14226,1.53372
16977,1.51848
16029,1.5229
27909,1.46875
10775,1.50154
11005,1.51284
3959,1.51255
6643,1.49394
23225,1.48209
20815,1.48429
16100,1.52258
16087,1.52376
3586,1.50684
25216,1.46971
2563,1.50142
10822,1.49941
24961,1.47087
5036,1.51013
1080,1.49708
5891,1.49763
14537,1.52701
21350,1.48942
2023,1.5001799999999998
13109,1.51198
26582,1.45797
7909,1.48836
26197,1.46081
23705,1.47766
16610,1.5162
1013,1.50021
14871,1.52503
18313,1.51401
9235,1.4892
5251,1.49823
9596,1.49868
2179,1.50447
17081,1.52216
17508,1.53058
23762,1.47885
12087,1.49955
21573,1.49155
5110,1.50654
24286,1.4738
1778,1.49956
25069,1.46861
19018,1.49676
15379,1.52573
23928,1.48333
7604,1.4815
19873,1.48601
13944,1.52433
17421,1.5298
25364,1.4679
27917,1.46666
24889,1.47328
19033,1.49655
10473,1.49443
14933,1.51896
19363,1.48514
18931,1.50133
5132,1.50634
2159,1.50385
11329,1.51051
14042,1.5245
14566,1.52539
6445,1.49506
3967,1.51294
1428,1.4983
3081,1.49822
2520,1.50071
11754,1.48769
24417,1.46795
10047,1.48615
26061,1.45794
25352,1.46586
6019,1.49746
16832,1.50912
16898,1.51711
22379,1.48302
22656,1.48807
3727,1.5076
23737,1.47886
8553,1.48681
22663,1.48898
26516,1.45966
23679,1.47805
9496,1.4921
6251,1.4938
5926,1.49733
18844,1.49851
16406,1.52015
18450,1.51021
18037,1.51481
8894,1.47993
8706,1.48323
1376,1.48903
1724,1.5022600000000002
3754,1.51033
10517,1.50159
20567,1.4892
26640,1.45687
4082,1.51128
11870,1.49033
25783,1.46356
24858,1.47516
22963,1.48443
20942,1.48232
12500,1.50619
13057,1.51132
19921,1.48554
16140,1.52372
23387,1.48078
10773,1.50126
20714,1.48629
9951,1.4933
14571,1.52443
17030,1.51799
22765,1.48983
23911,1.48284
27584,1.46211
14215,1.53267
15997,1.5224
7165,1.48571
25078,1.46955
24081,1.47651
11182,1.51568
27186,1.46386
4875,1.51414
10736,1.5033
25997,1.4603
15990,1.52327
21725,1.48507
12258,1.49965
23415,1.48419
18544,1.50737
685,1.49831
11435,1.51439
25794,1.46187
14291,1.53247
2461,1.50002
12275,1.49843
11889,1.49048
7128,1.48621
16377,1.52329
22651,1.48781
21325,1.48908
5946,1.49728
4583,1.50905
22168,1.48541
12232,1.49908
23953,1.4828
13070,1.51203
16905,1.51716
26506,1.4582
3983,1.51112
14686,1.52598
6303,1.49501
9908,1.49753
780,1.51106
17153,1.5322
21991,1.49149
5978,1.49825
20131,1.48994
2196,1.50466
14089,1.5246300000000002
24945,1.47219
27841,1.47281
20669,1.4877
24953,1.4708
25664,1.45729
9832,1.49646
6979,1.48574
18211,1.51537
11824,1.48842
19393,1.48495
2376,1.50278
24935,1.47248
20223,1.49389
17630,1.52699
23888,1.47939
11483,1.51043
6511,1.49174
13279,1.50942
26820,1.46046
14473,1.52633
5439,1.49855
10759,1.5019
6493,1.49236
8964,1.4837
5510,1.49829
5330,1.49863
26563,1.45841
4531,1.50667
9866,1.49603
15587,1.52868
16749,1.51402
10142,1.49297
12089,1.49991
22804,1.4887
16531,1.51763
18052,1.51633
11280,1.51189
26383,1.45285
24034,1.47829
24983,1.47281
7788,1.4868
3456,1.50331
19655,1.48538
4940,1.5123
9223,1.48975
22614,1.48869
26464,1.45789
14916,1.52199
23724,1.47802
20310,1.49071
7099,1.4868
8080,1.48677
16462,1.5182
23472,1.4795
18631,1.50646
25472,1.46031
27929,1.4671
25528,1.45836
23835,1.48035
18663,1.5050400000000002
24507,1.46734
20281,1.49247
27720,1.47491
23561,1.48155
9312,1.49032
6172,1.49259
3631,1.50701
16955,1.5188700000000002
6272,1.49224
25000,1.47009
392,1.50976
3191,1.49405
16,1.51595
20584,1.48877
19056,1.49522
27376,1.46132
22548,1.48512
19877,1.48643
25884,1.46105
7394,1.47894
21223,1.48539
593,1.50531
4719,1.50642
25121,1.46932
5827,1.49739
10749,1.50163
24345,1.47582
22271,1.48367
18739,1.49601
22420,1.48258
4798,1.51136
10634,1.50343
4795,1.5114
20976,1.48291
11234,1.51463
8656,1.48748
163,1.5135
671,1.49923
27225,1.46217
14308,1.52835
27696,1.47677
16052,1.5234299999999998
23764,1.47898
14828,1.525
24817,1.47695
22740,1.48864
5542,1.49794
22391,1.48348
7993,1.49114
24022,1.47921
23177,1.48254
10900,1.49908
7758,1.48737
4837,1.50982
18677,1.50236
6548,1.49216
24282,1.47381
4481,1.50647
3716,1.50654
10837,1.50025
6140,1.49575
9956,1.49168
1549,1.50154
14818,1.5262099999999998
18428,1.50996
767,1.5069
5693,1.49744
24254,1.47379
9700,1.49433
27876,1.46843
24241,1.47554
19686,1.48851
4517,1.50619
12411,1.50417
26717,1.45626
25217,1.4695
3292,1.49959
9011,1.48446
1403,1.49543
1382,1.49066
10340,1.49534
23312,1.4836
22055,1.48838
1638,1.5007
14083,1.52514
8800,1.4802
23291,1.48374
24975,1.47217
6406,1.49522
9074,1.49167
17563,1.53192
5448,1.49892
12168,1.49681
5078,1.50846
25032,1.46815
21559,1.48794
13564,1.51017
17073,1.52002
3850,1.51325
22909,1.48137
21121,1.48468
6488,1.49191
10145,1.49276
13828,1.5234299999999998
7154,1.48582
25729,1.46523
6610,1.49461
5179,1.50627
20733,1.48598
12330,1.49894
18268,1.51554
19103,1.49533
27140,1.46611
2494,1.5010599999999998
22331,1.48223
19420,1.48545
22161,1.48464
845,1.51023
8734,1.48175
11916,1.489
11871,1.49053
12415,1.50494
7967,1.4892
23563,1.48068
7340,1.48012
13891,1.52451
26612,1.45701
25518,1.45792
7137,1.48554
2964,1.5028899999999998
15751,1.52215
18913,1.5016
15476,1.5289899999999998
5772,1.49843
17432,1.52933
23429,1.48045
18344,1.51312
2530,1.50081
11138,1.51545
27998,1.46878
14716,1.52604
8429,1.48846
4917,1.51125
5901,1.49772
8286,1.48588
20643,1.48915
25962,1.46165
5656,1.49801
16127,1.52265
22481,1.48233
5907,1.49773
7373,1.47712
19362,1.48523
26405,1.45381
27038,1.46197
6721,1.48548
24226,1.47587
26976,1.46222
12686,1.51099
8264,1.48417
7693,1.48232
19522,1.48795
8325,1.48646
27904,1.46663
12265,1.49815
11421,1.5167199999999998
1826,1.49956
21932,1.48978
25169,1.46982
12329,1.4997
560,1.50393
4107,1.51129
24819,1.47728
5435,1.49878
4437,1.50791
10382,1.4936
24981,1.47304
17826,1.5197500000000002
24837,1.47616
4406,1.50969
27357,1.45376
18073,1.51663
23958,1.4819
9917,1.49716
26593,1.45872
22346,1.48255
18880,1.50187
15096,1.51998
2817,1.49705
16724,1.5157
18792,1.50223
25627,1.45773
5782,1.49913
20960,1.4826
16163,1.52114
20109,1.48848
19169,1.48974
9715,1.49497
10699,1.50388
27170,1.46446
17396,1.5278
21664,1.48826
4895,1.51077
23505,1.47729
22933,1.48357
20421,1.48845
25846,1.46131
148,1.51276
16669,1.51755
18752,1.49719
8555,1.48591
22483,1.48211
15463,1.52912
23154,1.48288
4443,1.50702
7446,1.47942
236,1.51015
15901,1.5221
27436,1.45975
10754,1.5017
7123,1.48712
26695,1.45696
10123,1.48986
13711,1.51462
3083,1.49756
632,1.50078
23197,1.48176
18877,1.50152
2665,1.50236
25845,1.4614
25730,1.46506
10526,1.50136
15836,1.52167
10060,1.48482
14788,1.52372
12075,1.50269
25811,1.46301
20595,1.4881
14109,1.52517
9686,1.49639
20258,1.49303
19201,1.49143
25481,1.45921
5249,1.49917
8533,1.48483
7426,1.47931
12345,1.49824
26012,1.46075
7979,1.49002
26899,1.4658
1735,1.50177
23781,1.47909
14484,1.5259
4255,1.50772
25515,1.45701
2475,1.499
10756,1.50223
27976,1.46917
3713,1.50595
6704,1.48922
18188,1.51448
17091,1.52269
26883,1.46394
5189,1.50463
26158,1.45809
21856,1.48615
16456,1.51812
14210,1.53352
7843,1.48707
12640,1.5132
14052,1.52445
13031,1.5099
27530,1.45958
21485,1.48144
6764,1.48705
10793,1.49879
1125,1.49723
17625,1.52749
27638,1.46444
18733,1.49431
11543,1.50211
22986,1.48529
23164,1.48371
4358,1.50815
14114,1.52578
17727,1.5182099999999998
27981,1.46906
21400,1.48237
7421,1.47867
25016,1.46912
6652,1.4921
17484,1.53034
9160,1.48784
25225,1.46768
23711,1.47792
7622,1.48226
987,1.50309
16014,1.52252
2852,1.49792
11695,1.48964
8853,1.48052
16336,1.52677
14996,1.52006
17014,1.51837
17633,1.52715
19563,1.48925
16866,1.5176500000000002
9654,1.49785
3040,1.4989
16035,1.52386
5010,1.5117
26213,1.45969
23384,1.4811
3273,1.49304
7227,1.48132
3683,1.5060099999999998
23058,1.48409
6807,1.48349
12337,1.49861
22083,1.48845
1316,1.49211
3225,1.49255
17456,1.5286300000000002
21199,1.48708
25784,1.46329
9852,1.49651
5752,1.49829
10617,1.50304
16393,1.52059
4616,1.51032
19481,1.48618
27222,1.46215
23253,1.48204
1300,1.49066
23669,1.47793
15222,1.52351
22668,1.4889
27292,1.45915
13673,1.51409
9900,1.49686
5495,1.49907
21675,1.48863
9600,1.50078
1798,1.49837
12149,1.49657
9667,1.49578
21587,1.48909
24611,1.47446
21431,1.48
6441,1.49522
8636,1.48825
24489,1.468
15600,1.5283600000000002
18743,1.49556
27152,1.46368
3654,1.50794
7052,1.4875
15945,1.5209
11371,1.5123
15710,1.52642
1286,1.49051
19914,1.48506
20829,1.48483
2137,1.50314
23171,1.48295
10828,1.50025
12208,1.49646
12289,1.49833
9873,1.49652
21923,1.48772
16489,1.51721
23695,1.47756
13467,1.5130400000000002
6894,1.48278
9884,1.4971
3610,1.50785
24948,1.47182
7151,1.48635
17347,1.53245
6012,1.49858
13645,1.51176
14113,1.52577
4882,1.51269
16524,1.5178
13076,1.51228
12611,1.51265
12046,1.50668
4146,1.50502
8906,1.47925
23320,1.48339
6542,1.49228
21627,1.48746
4431,1.50963
25640,1.45782
406,1.50988
24596,1.47592
25806,1.46219
13178,1.51051
16173,1.52185
21829,1.48383
25519,1.45798
8234,1.48576
11022,1.51568
14051,1.52427
11563,1.49785
11556,1.49946
20783,1.48597
16353,1.52292
21636,1.48975
11,1.51511
4760,1.51024
1177,1.49632
10693,1.50457
2863,1.49887
6471,1.49432
22612,1.48874
9218,1.48959
12040,1.5032299999999998
2989,1.5020099999999998
25537,1.45888
23501,1.47736
11207,1.51562
7010,1.48667
11530,1.50293
14437,1.52346
22443,1.48302
8927,1.47959
12592,1.51319
17824,1.52027
27651,1.46394
2875,1.49695
12178,1.49538
9108,1.49096
2190,1.50543
26304,1.45779
23616,1.47848
3726,1.50764
19156,1.49206
16838,1.51242
9013,1.48486
8189,1.48325
1367,1.49131
3712,1.5059900000000002
5450,1.49849
17772,1.51992
25426,1.46046
15638,1.5274100000000002
1000,1.50009
7761,1.48666
3553,1.50473
4114,1.50795
1667,1.50008
3173,1.49236
15740,1.52588
27174,1.46437
488,1.50657
19614,1.48361
20212,1.49558
26090,1.45704
12975,1.50934
21592,1.48967
7848,1.48703
5704,1.49686
27510,1.45976
8133,1.48645
17087,1.5223
5105,1.50732
26446,1.45945
3291,1.49855
8125,1.48647
11865,1.49112
13380,1.51605
9519,1.49318
27497,1.45967
13965,1.52554
14287,1.53215
13598,1.51054
26629,1.45648
21293,1.48746
4440,1.50705
10055,1.4863
17370,1.53183
27319,1.45567
26948,1.46066
27161,1.4635
24089,1.47618
15504,1.52843
22641,1.48672
22473,1.484
15577,1.5279
5238,1.49984
14646,1.52494
15552,1.52822
17582,1.53232
12373,1.50508
26706,1.45763
13669,1.51305
7519,1.48147
23196,1.48177
9991,1.491
9206,1.48891
24704,1.47619
9556,1.4913
10225,1.49174
23559,1.4825
4470,1.5062
17275,1.5375100000000002
10985,1.50726
1969,1.49991
12595,1.51239
5757,1.49794
22911,1.48189
6294,1.49436
12115,1.49813
13605,1.51113
7595,1.48204
9110,1.4907
3249,1.49017
6570,1.49466
6638,1.49344
23735,1.47879
21726,1.48454
15398,1.52599
23857,1.47866
12504,1.50498
125,1.51682
16170,1.52079
5370,1.499
1239,1.49182
2289,1.50123
19124,1.49662
8467,1.48853
20969,1.4816
25611,1.45704
1229,1.49201
9200,1.48865
6980,1.48579
5178,1.50677
10724,1.50265
20677,1.48971
1058,1.49931
6262,1.49295
15360,1.52759
281,1.50975
25619,1.458
14846,1.52532
968,1.50376
16001,1.52292
20337,1.4905
1939,1.5016
27641,1.46459
17658,1.52146
619,1.50161
18309,1.5139399999999998
1742,1.5025
17774,1.51978
18587,1.51073
14135,1.52712
9847,1.49653
3568,1.50556
15563,1.52841
6116,1.49391
27960,1.46882
22436,1.48365
3178,1.49338
19576,1.48574
9499,1.4932
6099,1.4947
23413,1.48295
16959,1.51832
10552,1.50017
23040,1.48622
23499,1.47726
13994,1.52719
26324,1.45835
15635,1.52701
6276,1.49226
9472,1.49458
26578,1.4581
13149,1.51108
11083,1.51274
22281,1.48402
5724,1.499
10831,1.50033
16653,1.51644
629,1.50192
11970,1.49361
19465,1.48696
19850,1.48607
6430,1.49489
3374,1.4997
23446,1.48224
12588,1.51266
27973,1.46918
21927,1.48825
13760,1.51641
10238,1.49332
20740,1.48553
2113,1.50319
24603,1.47566
3216,1.49344
13125,1.5114999999999998
3814,1.51136
8321,1.48649
3155,1.49433
14296,1.5309
2278,1.50029
4599,1.50972
13,1.51603
1646,1.49986
17909,1.51866
2365,1.50148
4648,1.51099
12197,1.49708
374,1.51099
25886,1.46138
22861,1.48314
525,1.50245
9131,1.48895
11561,1.49802
13910,1.52457
12765,1.51231
23279,1.48287
19975,1.48775
24288,1.47409
19342,1.48421
529,1.503
15596,1.52767
20098,1.48706
21116,1.48131
9461,1.49452
12473,1.50314
17778,1.52103
12201,1.49652
12582,1.51281
11171,1.51741
27807,1.47551
12003,1.49275
22015,1.48807
6563,1.49552
4703,1.50701
15282,1.52513
18096,1.5202
15921,1.52174
27663,1.46379
955,1.50517
6675,1.49059
3453,1.50383
12803,1.51142
15140,1.5261
8595,1.48513
2071,1.5033
956,1.50557
16542,1.51872
14036,1.52361
7005,1.48618
25478,1.46036
352,1.50808
13518,1.51152
22462,1.48452
16309,1.52549
6236,1.49317
12732,1.51094
8946,1.48367
14025,1.52407
26540,1.45884
27968,1.46926
2920,1.49686
24887,1.47188
15711,1.5262
4644,1.50941
661,1.49974
16082,1.52237
7057,1.4901
10181,1.49287
20049,1.48737
24363,1.47485
16690,1.51686
4790,1.51092
2356,1.49958
11894,1.49242
18311,1.51486
27529,1.45914
19811,1.48491
25325,1.46901
20022,1.48859
17650,1.52401
13612,1.51059
1560,1.50353
11787,1.48947
10326,1.49416
7179,1.48356
15349,1.5259
15313,1.52563
13258,1.50954
4109,1.51093
24251,1.47421
21288,1.48808
23678,1.47775
514,1.50152
894,1.5080900000000002
8601,1.4854
16405,1.51985
27918,1.46666
899,1.50799
207,1.51271
26579,1.45797
458,1.50824
2430,1.49816
24826,1.47759
13629,1.51068
25683,1.45748
3389,1.49903
3911,1.51723
21767,1.48439
25291,1.46846
552,1.50422
19528,1.48855
6917,1.48432
18440,1.51005
1925,1.49897
17018,1.51862
6082,1.49592
24892,1.47465
27000,1.46249
18279,1.51271
25003,1.46991
25995,1.46096
105,1.51528
3041,1.49881
16369,1.52384
10361,1.49568
18093,1.52033
89,1.50857
23398,1.48217
15525,1.52827
10433,1.49258
19558,1.48908
17301,1.53508
24217,1.47584
14451,1.52328
23116,1.48328
18333,1.51374
12236,1.49866
14056,1.52376
6368,1.49551
16385,1.5224
24416,1.46738
22431,1.48388
9127,1.48994
8905,1.47923
2720,1.50492
16019,1.52279
13621,1.51099
8783,1.47947
15822,1.52217
27741,1.47671
19501,1.48612
27270,1.45785
10640,1.50198
9768,1.49624
13399,1.5162
3762,1.5117699999999998
213,1.5122
17162,1.52942
19880,1.48562
26342,1.45726
18427,1.50989
8920,1.47942
21804,1.48438
6154,1.49343
8357,1.48604
17773,1.51983
24849,1.47395
4167,1.50517
20172,1.49446
24970,1.47213
16967,1.51823
27880,1.4686
27978,1.4688
16500,1.51726
23028,1.48611
5109,1.50669
27933,1.4677
27681,1.47311
26547,1.45938
8712,1.48394
1763,1.50473
18259,1.51462
13547,1.51114
11536,1.50116
15069,1.51944
3224,1.49304
526,1.50335
24109,1.47619
15251,1.52365
19330,1.4845
20857,1.48632
12091,1.50086
5655,1.49853
8884,1.48043
6059,1.49656
17343,1.53288
6342,1.4939
20017,1.48819
13997,1.5259200000000002
17434,1.5301900000000002
8782,1.47974
8711,1.48343
3380,1.49907
3676,1.50634
5776,1.49873
26664,1.45678
6573,1.49374
21563,1.48817
1607,1.50166
19994,1.48697
27666,1.46388
23019,1.48768
27996,1.469
15883,1.51929
17175,1.53281
8984,1.48449
19440,1.48567
15522,1.52856
1980,1.50073
11425,1.51521
19982,1.48734
17317,1.52749
12155,1.49725
12857,1.50802
7424,1.47866
5626,1.49665
1682,1.49871
16133,1.52416
20563,1.4884
16335,1.52663
6446,1.49458
20500,1.48902
988,1.50284
15083,1.51876
11645,1.49262
19280,1.4847
20162,1.49366
22042,1.48716
11722,1.49151
3093,1.49745
19539,1.48835
13261,1.50936
13998,1.5259
18207,1.5145499999999998
27487,1.46013
17482,1.53079
10396,1.4929
2844,1.49739
9078,1.49091
3342,1.49836
16422,1.5184
6540,1.49218
27295,1.45925
14288,1.532
25091,1.4699
3356,1.4981
13025,1.50972
11745,1.49165
11801,1.48786
14414,1.52199
7813,1.48607
27626,1.46334
25482,1.45906
24604,1.47493
21510,1.48249
2428,1.50015
21427,1.47959
21730,1.4846
25338,1.46792
11939,1.49195
21195,1.48679
24860,1.47346
17070,1.52074
4799,1.51168
23821,1.48014
2353,1.49951
22737,1.48891
16378,1.52311
11383,1.51473
20953,1.48234
24597,1.47609
19136,1.49382
9077,1.49111
8073,1.48802
25493,1.4579
14859,1.52521
17424,1.52922
27341,1.45329
7491,1.48206
17649,1.52405
12771,1.51283
26992,1.46281
7059,1.49083
13507,1.51216
16661,1.51851
5084,1.50799
25821,1.46293
2382,1.50419
571,1.50299
1435,1.49926
13281,1.5094
9439,1.49388
21736,1.48506
11718,1.49199
14749,1.52571
10706,1.50385
5445,1.49879
1007,1.4999
4543,1.50665
12987,1.50985
7009,1.48695
2064,1.5026000000000002
1136,1.49604
9882,1.49727
21727,1.48428
10177,1.49295
294,1.51062
25164,1.4697
16077,1.52201
18787,1.50115
3998,1.51031
9766,1.49574
3741,1.51071
11700,1.48984
26929,1.46128
2719,1.50665
26900,1.46563
12713,1.5101
14870,1.52503
21534,1.48569
16370,1.52329
2808,1.49668
9017,1.48397
16940,1.51696
16106,1.5231
22534,1.48537
21179,1.48618
2469,1.49959
3738,1.51156
20670,1.48815
13481,1.51085
18988,1.50003
362,1.50964
6924,1.48448
18088,1.52071
14688,1.52602
2139,1.50302
19623,1.48453
18767,1.50485
7314,1.47831
20695,1.4856
25861,1.4601
1312,1.49088
20314,1.49131
6183,1.4937
11303,1.5107
1591,1.50186
27160,1.46361
18546,1.50798
2396,1.50338
16701,1.51747
14559,1.52488
9516,1.49269
5233,1.50006
26459,1.45672
21452,1.4804
20420,1.48888
8987,1.48416
3020,1.50108
9903,1.49687
8228,1.48449
9105,1.49033
13913,1.52495
5295,1.49836
3972,1.51316
21754,1.48397
14663,1.52525
4133,1.50807
974,1.50339
7291,1.48013
25559,1.45997
15585,1.52848
17338,1.53222
25994,1.46097
9752,1.49594
13774,1.51691
25931,1.4624
23265,1.48273
5016,1.51167
17602,1.53103
25563,1.46028
10874,1.49735
23874,1.48026
13239,1.51071
18024,1.51432
17674,1.52058
11873,1.48984
17764,1.51893
1933,1.49959
4675,1.5093800000000002
10222,1.49098
892,1.5079
7287,1.4799
21260,1.48719
7906,1.48701
24578,1.47415
14551,1.52478
23696,1.47772
25425,1.46047
18850,1.49983
7657,1.48216
10106,1.49063
18297,1.51261
11362,1.5117699999999998
13832,1.52366
19120,1.49551
726,1.49825
7214,1.48297
8245,1.48565
18180,1.5175999999999998
15876,1.51793
20229,1.49414
14199,1.53232
22786,1.48968
10745,1.50251
17320,1.5285
18649,1.50674
17208,1.53571
7274,1.47916
11593,1.49506
1389,1.48978
3564,1.50513
9076,1.49151
5429,1.49953
27829,1.47275
16220,1.52485
24211,1.47588
22074,1.48853
14899,1.5235
24262,1.47294
15512,1.52851
14561,1.52514
1868,1.49892
8202,1.48317
23870,1.47976
26039,1.46077
806,1.50937
4805,1.51073
26354,1.45431
12260,1.49901
26819,1.45982
27941,1.46785
10426,1.4926
9155,1.48825
23895,1.48257
24440,1.46711
15152,1.52649
4494,1.50581
2632,1.50225
14286,1.53173
26455,1.45766
25280,1.46906
25007,1.47053
7832,1.48681
20772,1.48568
14269,1.53226
145,1.51442
22851,1.48369
2033,1.50183
24951,1.47051
1165,1.49615
11692,1.49056
2050,1.50402
20144,1.4901
10816,1.50017
12676,1.51156
20819,1.48467
3430,1.5028700000000002
24574,1.47359
26257,1.46008
7069,1.48959
4361,1.5093
10616,1.50345
25838,1.46075
18155,1.52074
19895,1.48475
271,1.51122
12984,1.50896
8436,1.48946
18416,1.51008
12316,1.49807
27680,1.47291
9005,1.48519
27543,1.45967
3810,1.51328
13919,1.5258
15775,1.52204
9996,1.48867
4346,1.51138
545,1.50505
19625,1.48461
25314,1.46768
8502,1.48656
11713,1.49105
15229,1.5236
9323,1.49037
13737,1.51802
27888,1.46621
15520,1.52858
7564,1.48189
17304,1.53395
15317,1.52562
26773,1.45894
11779,1.48857
6640,1.4941
24078,1.47716
8230,1.48429
12651,1.51344
23510,1.47709
20662,1.48735
2983,1.50315
16514,1.51713
13409,1.51751
24364,1.47467
2667,1.50308
23522,1.47822
19607,1.48292
9374,1.49196
24077,1.47701
21776,1.48391
614,1.50274
19945,1.4852
17850,1.51825
4497,1.50624
19426,1.4848
25510,1.4574
18803,1.50296
21469,1.48255
3294,1.4998
6737,1.48458
1500,1.50209
9018,1.48369
17905,1.5186
26772,1.45923
15023,1.51951
11122,1.51656
4232,1.50542
24070,1.478
8820,1.47996
4430,1.50957
12045,1.5061
16774,1.51206
27809,1.47501
23508,1.4766
22297,1.48232
12182,1.49615
8592,1.48465
4806,1.51056
26538,1.4593
24622,1.47499
13849,1.52584
24428,1.46726
25064,1.46799
20377,1.49019
11918,1.48864
21771,1.48371
22993,1.48719
15896,1.52134
5319,1.49949
27781,1.47886
7119,1.48671
2421,1.49978
21988,1.48984
1750,1.50427
11344,1.51109
19092,1.49715
12254,1.4998
27611,1.4644
338,1.50907
24791,1.47774
11855,1.48999
1341,1.49189
27375,1.4616
24366,1.47417
3640,1.50847
16713,1.51641
21520,1.48455
3004,1.50302
6960,1.4853
4090,1.51072
16314,1.52556
26212,1.45978
18706,1.49957
23051,1.48428
23393,1.48113
20581,1.48952
19933,1.48538
9650,1.49551
8363,1.48653
20587,1.48867
27054,1.46251
12418,1.50347
24354,1.4745
13350,1.51256
26595,1.45797
22569,1.48362
18023,1.51433
9130,1.48888
60,1.51591
1240,1.49191
22144,1.48484
5136,1.50596
2343,1.50187
15048,1.51957
2120,1.50095
1524,1.50273
7617,1.48234
153,1.51301
14536,1.52673
481,1.50654
6122,1.49275
12652,1.51205
24058,1.47864
23485,1.47562
12112,1.49896
15850,1.5186
1762,1.5046
15826,1.52319
15507,1.52934
8942,1.48345
7715,1.48478
26361,1.45254
21792,1.48441
23863,1.47933
22596,1.48652
4853,1.51413
2711,1.50753
23150,1.48291
20534,1.48937
17717,1.5179200000000002
27191,1.46324
11046,1.51473
24762,1.47847
25712,1.46477
6819,1.48289
24063,1.47893
21799,1.48409
20234,1.49437
24724,1.47798
20508,1.48959
13081,1.51161
21874,1.48465
11555,1.49888
21172,1.48723
19250,1.48808
17770,1.52017
5941,1.49717
3067,1.49594
26690,1.45649
3629,1.50649
27256,1.45976
24027,1.48025
3028,1.49996
2969,1.50278
11664,1.48953
26284,1.45817
8646,1.48742
15156,1.52562
22520,1.48615
26758,1.45823
25185,1.4703
4263,1.50732
17029,1.51897
15646,1.5275
7992,1.4912
18458,1.5108
16725,1.51546
8041,1.48899
15988,1.52365
1622,1.50059
12875,1.50658
23525,1.47801
22180,1.48392
7184,1.48423
24616,1.47459
5475,1.49927
23365,1.48041
16458,1.5179
8996,1.48456
11372,1.51161
8633,1.48734
23193,1.48201
18435,1.50955
18925,1.50108
17685,1.52175
22261,1.48456
23752,1.47859
1304,1.49153
8428,1.48817
4033,1.5099399999999998
2599,1.502
12808,1.51176
2573,1.50056
3186,1.49425
19152,1.49219
4831,1.51138
20607,1.48968
16086,1.52309
24557,1.47337
2106,1.50407
